Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol
2020-07-07,368.79998779296875,366.04998779296875,7692,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-08,370.0,371.3500061035156,66940,1.0144789468304654,1014478.9468304653,1014478.9468304653,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-09,375.0,378.1000061035156,30238,1.0181769217424448,1032919.0512563606,1032919.0512563606,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-10,380.0,380.6000061035156,30548,1.0066120072987133,1039748.7195622476,1039748.7195622476,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-13,376.79998779296875,380.3999938964844,63541,0.9994744818606838,1039202.3127497869,1039748.7195622476,-546.4068124607438,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-14,380.1499938964844,379.54998779296875,17040,0.9977654939086383,1036880.2088517903,1039748.7195622476,-2868.51071045734,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-15,381.8500061035156,381.8500061035156,22868,1.0060598561046494,1043163.5537151911,1043163.5537151911,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-16,381.8500061035156,377.0,14871,0.9872986617101144,1029913.9805277752,1043163.5537151911,-13249.573187415837,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-17,382.0,391.0,47812,1.0371352785145889,1068160.1230407432,1068160.1230407432,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-20,394.79998779296875,406.70001220703125,56873,1.0401534839054507,1111050.473349704,1111050.473349704,0.0,,,35842.3,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-21,406.70001220703125,404.8500061035156,29151,0.9954511776543201,1105996.5021293524,1111050.473349704,-5053.971220351523,,,37988.2,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-22,400.29998779296875,394.75,30065,0.9750524738761319,1078404.6254995738,1111050.473349704,-32645.847850130172,,,34300.7,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-23,399.0,397.1000061035156,113108,1.0059531503572277,1084824.5303811026,1111050.473349704,-26225.94296860136,385.3307706392728,,42587.7,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-24,387.0,393.70001220703125,43553,0.9914379404577545,1075536.198159091,1111050.473349704,-35514.275190613,387.45769559420074,,43888.2,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-27,396.6000061035156,380.25,19977,0.9658369017272003,1038792.5493254287,1111050.473349704,-72257.92402427527,388.1423105093149,,39531.8,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-28,380.6000061035156,382.3500061035156,16830,1.0055226984970824,1044529.4873763686,1111050.473349704,-66520.98597333534,388.469233586238,,39510.8,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-29,382.3500061035156,375.8999938964844,15426,0.983130607809419,1026908.9097991901,1111050.473349704,-84141.56355051382,388.10769418569714,,38766.6,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-30,379.95001220703125,367.79998779296875,30598,0.9784516992949295,1004780.767814121,1111050.473349704,-106269.70553558297,387.13846294696515,,40339.3,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-07-31,375.0,368.25,27682,1.0012235242576586,1006010.1414571702,1111050.473349704,-105040.3318925337,386.26923311673676,,38326.3,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-03,367.8999938964844,362.8500061035156,15881,0.9853360654542176,991258.074590449,1111050.473349704,-119792.39875925495,384.8076946551983,,34227.1,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-04,370.6000061035156,375.6499938964844,17539,1.0352762507307691,1026225.9429686011,1111050.473349704,-84824.53038110281,384.70384803185095,,33065.9,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-05,378.6499938964844,383.3500061035156,42887,1.0204978366355386,1047261.3546987231,1111050.473349704,-63789.118650980876,384.1153869628906,,34348.1,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-06,381.0,379.25,18939,0.9893047970829861,1036060.6820030733,1111050.473349704,-74989.79134663066,382.00384756234973,,24931.2,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-07,382.0,385.95001220703125,9781,1.0176664791220336,1054364.2264108404,1111050.473349704,-56686.246938863536,380.5500018780048,,21554.0,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-10,386.95001220703125,385.1000061035156,9005,0.9977976264370224,1052042.1225128437,1111050.473349704,-59008.35083686025,379.8076946551983,,20456.8,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-11,386.0,377.8500061035156,15373,0.9811737214097805,1032236.0844257711,1111050.473349704,-78814.3889239328,378.3269254244291,,20311.1,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-12,381.6000061035156,382.8500061035156,23203,1.0132327641107148,1045895.4210375453,1111050.473349704,-65155.05231215863,377.4923095703125,,21088.8,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-13,385.0,401.29998779296875,42722,1.048191149001744,1096298.3231130072,1111050.473349704,-14752.150236696703,379.1115394005409,,22301.2,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-14,405.8999938964844,397.1000061035156,24526,0.9895340597627431,1084824.5303811014,1111050.473349704,-26225.942968602525,380.24615478515625,,21985.6,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-17,397.0,390.8999938964844,13398,0.9843867738309351,1067886.9196345117,1111050.473349704,-43163.55371519225,381.4000009390024,,21737.3,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-18,384.0,391.70001220703125,9937,1.0020466060962865,1070072.4635143804,1111050.473349704,-40978.00983532355,383.23846435546875,,20977.1,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-19,393.95001220703125,403.3500061035156,13206,1.02974213309528,1101898.7011458192,1111050.473349704,-9151.772203884786,385.93846482496997,,18009.0,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-20,400.0,402.6499938964844,64969,0.9982645042855123,1099986.3606721812,1111050.473349704,-11064.112677522702,389.000002347506,,22612.0,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-21,413.0,404.20001220703125,13890,1.0038495426152803,1104220.8050438159,1111050.473349704,-6829.6683058880735,391.19615760216345,385.3411784452551,23022.9,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-24,404.20001220703125,407.75,36658,1.008782750335867,1113918.9006901858,1113918.9006901858,0.0,393.0730802095853,386.5676493925207,25788.2,True,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-25,410.0,409.70001220703125,15296,1.0047823720589362,1119246.0753167674,1119246.0753167674,0.0,395.41538884089545,387.69559074850645,25780.5,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-26,408.79998779296875,407.1000061035156,16979,0.9936538783840656,1112143.20360465,1119246.0753167674,-7102.871712117456,397.0423114483173,388.548531924977,25158.1,False,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-27,408.5,421.04998779296875,56908,1.0342667194308663,1150252.7027295153,1150252.7027295153,0.0,399.8076946551983,389.7382372687845,26576.7,True,1.0,1000000.0,1000000.0,0.0,RADICO.BO
2020-08-28,424.1000061035156,412.25,46275,0.9790998977601307,1126212.3036407826,1150252.7027295153,-24040.399088732665,402.45384803185095,390.675002154182,28751.6,True,0.9790998977601307,979099.8977601307,1000000.0,-20900.102239869302,RADICO.BO
2020-08-31,418.29998779296875,401.5,17610,0.9739235900545785,1096844.729925468,1150252.7027295153,-53407.97280404717,403.88846294696515,391.32059074850645,29172.8,False,1.0,979099.8977601307,1000000.0,-20900.102239869302,RADICO.BO
2020-09-01,399.5,408.29998779296875,5955,1.0169364577658002,1115421.3943694914,1150252.7027295153,-34831.30836002389,404.4269244854267,392.09853138643155,28774.6,False,1.0,979099.8977601307,1000000.0,-20900.102239869302,RADICO.BO
2020-09-02,407.8999938964844,402.75,12486,0.9864070831278523,1100259.5640784116,1150252.7027295153,-49993.13865110371,404.8615394005409,392.855884327608,28702.6,False,1.0,979099.8977601307,1000000.0,-20900.102239869302,RADICO.BO
2020-09-03,403.0,402.25,111760,0.9987585350713842,1098893.6304172343,1150252.7027295153,-51359.072312281,405.734616793119,393.18676668054917,33381.7,True,1.0,979099.8977601307,1000000.0,-20900.102239869302,RADICO.BO
2020-09-04,393.0,406.70001220703125,54227,1.0110628022548944,1111050.4733497032,1150252.7027295153,-39202.22937981202,406.88846294696515,393.18676668054917,37415.4,True,1.0110628022548944,989931.4863168384,1000000.0,-10068.513683161582,RADICO.BO
2020-09-07,405.6000061035156,397.70001220703125,6032,0.9778706670030328,1086463.6674485097,1150252.7027295153,-63789.03528100555,406.45384803185095,392.9764727424173,34352.8,False,1.0,989931.4863168384,1000000.0,-10068.513683161582,RADICO.BO
2020-09-08,390.20001220703125,392.20001220703125,10391,0.9861704806859879,1071438.3971755581,1150252.7027295153,-78814.30555395712,405.6500032865084,392.9014731014476,33862.3,False,1.0,989931.4863168384,1000000.0,-10068.513683161582,RADICO.BO
2020-09-09,394.0,389.3500061035156,26398,0.9927332840009929,1063652.558632852,1150252.7027295153,-86600.14409666322,404.5076951246995,392.673531924977,34804.2,False,1.0,989931.4863168384,1000000.0,-10068.513683161582,RADICO.BO
2020-09-10,395.6000061035156,383.1000061035156,229717,0.9839476052343035,1046578.3878681343,1150252.7027295153,-103674.31486138096,402.6115417480469,392.3617670395795,52085.1,True,1.0,989931.4863168384,1000000.0,-10068.513683161582,RADICO.BO
2020-09-11,383.0,394.04998779296875,31296,1.0285825672539781,1076492.2850259354,1150252.7027295153,-73760.41770357988,401.4076937161959,392.76764903349033,50587.2,False,1.0,989931.4863168384,1000000.0,-10068.513683161582,RADICO.BO
2020-09-14,402.0,414.70001220703125,64915,1.0524045807734217,1132905.4119285422,1150252.7027295153,-17347.290800973075,401.9923095703125,393.7191198012408,55317.7,True,1.0,989931.4863168384,1000000.0,-10068.513683161582,RADICO.BO
2020-09-15,414.70001220703125,443.45001220703125,155442,1.0693272224589352,1211446.5974462437,1211446.5974462437,0.0,403.7153883713942,395.70588504566865,70266.4,True,1.0693272224589352,1058560.6866878301,1058560.6866878301,0.0,RADICO.BO
2020-09-16,444.6000061035156,469.6499938964844,130749,1.0590821534969792,1283021.4712699559,1283021.4712699559,0.0,408.13077251727765,398.7014734604779,82092.7,True,1.0590821534969792,1121102.7316645882,1121102.7316645882,0.0,RADICO.BO
2020-09-17,455.1000061035156,457.54998779296875,55020,0.9742361199600429,1249965.8599954676,1283021.4712699559,-33055.61127448827,412.4423100398137,401.3279436896829,76418.7,False,1.0,1121102.7316645882,1121102.7316645882,0.0,RADICO.BO
2020-09-18,460.0,451.8500061035156,42907,0.9875423847852177,1234394.2662800297,1283021.4712699559,-48627.20498992619,415.7923114483173,403.94559074850645,75286.7,False,1.0,1121102.7316645882,1121102.7316645882,0.0,RADICO.BO
