Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol
2020-07-07,9.819999694824219,9.579999923706055,60108190,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-08,9.59000015258789,9.260000228881836,80397410,0.9665971088337518,966597.1088337519,966597.1088337519,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-09,9.3100004196167,9.369999885559082,50081280,1.011879012306518,978079.3277850327,978079.3277850327,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-10,9.15999984741211,9.75,188473300,1.04055497535561,1017745.3108191863,1017745.3108191863,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-13,9.989999771118164,9.760000228881836,52241030,1.0010256645007012,1018789.1760552486,1018789.1760552486,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-14,9.649999618530273,9.34000015258789,55990490,0.9569672063069139,974947.8316253138,1018789.1760552486,-43841.34442993475,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-15,9.210000038146973,8.649999618530273,81917940,0.9261241410294373,902922.7231125062,1018789.1760552486,-115866.45294274238,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-16,8.699999809265137,7.869999885559082,147806400,0.9098266164890627,821503.1261205423,1018789.1760552486,-197286.0499347063,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-17,7.650000095367432,8.880000114440918,117588900,1.1283354820290554,926931.125799598,1018789.1760552486,-91858.05025565054,,,,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-20,9.479999542236328,9.039999961853027,112385600,1.0180180006024901,943632.571382722,1018789.1760552486,-75156.60467252659,,,94699054.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-21,8.989999771118164,8.3100004196167,88984330,0.919247837907436,867432.2010226016,1018789.1760552486,-151356.97503264702,,,97586668.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-22,8.449999809265137,8.529999732971191,97890100,1.0264740435915212,890396.6389251631,1018789.1760552486,-128392.53713008552,,,99335937.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-23,8.75,8.59000015258789,30153140,1.0070340470685806,896659.7307930687,1018789.1760552486,-122129.44526217994,8.994615408090445,,97343123.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-24,8.470000267028809,8.420000076293945,40331480,0.980209537453532,878914.4199738823,1018789.1760552486,-139874.75608136633,8.905384650597206,,82528941.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-27,8.220000267028809,8.069999694824219,51843850,0.9584322591094585,842379.9330994474,1018789.1760552486,-176409.2429558012,8.813846147977388,,82489223.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-28,8.0600004196167,8.0600004196167,61306190,0.9987609323933515,841336.1674118531,1018789.1760552486,-177453.0086433955,8.713076958289513,,83020793.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-29,8.039999961853027,8.260000228881836,95978180,1.0248138708254122,862212.9743907583,1018789.1760552486,-156576.20166449028,8.598461591280424,,84426817.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-30,8.220000267028809,8.010000228881836,102416100,0.9697336570130044,836116.94078001,1018789.1760552486,-182672.23527523864,8.463846206665039,,79887787.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-07-31,8.100000381469727,8.399999618530273,80743680,1.048689060986816,876826.6895017578,1018789.1760552486,-141962.48655349074,8.391538473275991,,76203265.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-08-03,8.399999618530273,8.720000267028809,103900800,1.0380953170274696,910229.680216474,1018789.1760552486,-108559.4958387746,8.396923138545109,,75354785.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-08-04,8.649999618530273,8.630000114440918,69686130,0.9896788819000166,900835.0921888497,1018789.1760552486,-117954.0838663989,8.455384694612944,,73424965.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-08-05,8.600000381469727,8.3100004196167,60074620,0.9629200822038518,867432.2010226017,1018789.1760552486,-151356.9750326469,8.41153856424185,,69643417.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-08-06,8.279999732971191,8.25,38463010,0.992779733262701,861169.1091546961,1018789.1760552486,-157620.06690055248,8.350769336407001,,70474404.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-08-07,7.900000095367432,8.829999923706055,112188400,1.0703030210552793,921711.8991677549,1018789.1760552486,-97077.27688749367,8.390769298260029,,77660096.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-08-10,9.0,9.09000015258789,71981700,1.0294450997880316,948851.7980145655,1018789.1760552486,-69937.3780406831,8.43384625361516,,79673881.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
2020-08-11,9.0,8.710000038146973,27436760,0.9581958076939379,909185.8149804118,1018789.1760552486,-109603.36107483681,8.443077014042782,,76286938.0,False,1.0,1000000.0,1000000.0,0.0,IDEA.BO
