Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol
2020-07-07,144.6999969482422,150.6999969482422,46246,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-08,155.0,143.10000610351562,46030,0.9495687392260747,949568.7392260747,949568.7392260747,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-09,144.85000610351562,140.1999969482422,8250,0.9797343883187843,930325.1478922975,949568.7392260747,-19243.591333777178,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-10,136.5,136.9499969482422,21902,0.9768188297379221,908759.1222399133,949568.7392260747,-40809.61698616133,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-13,137.0,132.85000610351562,31285,0.9700621326316927,881552.8121685555,949568.7392260747,-68015.9270575192,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-14,131.5500030517578,132.25,2359,0.9954835824166384,877571.3515470155,949568.7392260747,-71997.38767905917,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-15,133.89999389648438,130.85000610351562,5379,0.9894140348091919,868281.4117670883,949568.7392260747,-81287.32745898631,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-16,130.25,130.89999389648438,8982,1.0003820236196947,868613.1157749253,949568.7392260747,-80955.62345114932,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-17,130.5,130.10000610351562,13688,0.9938885574463711,863304.6366165383,949568.7392260747,-86264.10260953638,,,,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-20,132.9499969482422,129.9499969482422,17927,0.9988469704209385,862309.2208347785,949568.7392260747,-87259.51839129615,,,20204.8,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-21,128.35000610351562,129.75,24436,0.9984609699658412,860982.1010451817,949568.7392260747,-88586.63818089291,,,18023.8,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-22,130.14999389648438,130.10000610351562,14036,1.002697542223627,863304.6366165383,949568.7392260747,-86264.10260953638,,,14824.4,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
2020-07-23,131.9499969482422,129.39999389648438,12200,0.9946194298678643,858659.5654738251,949568.7392260747,-90909.17375224957,134.3923081618089,,15219.4,False,1.0,1000000.0,1000000.0,0.0,CHALET.BO
