Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol
2020-07-07,184.5500030517578,193.0,52128,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-08,192.9499969482422,187.0500030517578,65419,0.9691710002681752,969171.0002681752,969171.0002681752,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-09,186.10000610351562,190.75,8846,1.0197807906328575,988341.9689119171,988341.9689119171,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-10,188.3000030517578,186.75,7457,0.9790301441677588,967616.5803108807,988341.9689119171,-20725.388601036393,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-13,186.9499969482422,178.85000610351562,19971,0.9576974891754518,926683.9694482674,988341.9689119171,-61657.9994636497,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-14,179.0,180.89999389648438,10132,1.0114620504501535,937305.6678574318,988341.9689119171,-51036.30105448526,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-15,183.60000610351562,178.0,10833,0.9839690768693788,922279.7927461138,988341.9689119171,-66062.17616580322,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-16,176.5500030517578,184.25,6902,1.0351123595505618,954663.212435233,988341.9689119171,-33678.75647668401,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-17,184.85000610351562,180.64999389648438,8941,0.980461296588789,936010.3310698671,988341.9689119171,-52331.63784204994,,,,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-20,181.3000030517578,182.25,4847,1.0088569397042573,944300.5181347148,988341.9689119171,-44041.45077720226,,,19547.6,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-21,184.39999389648438,181.25,5154,0.9945130315500685,939119.1709844557,988341.9689119171,-49222.79792746133,,,14850.2,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-22,187.89999389648438,184.85000610351562,15073,1.0198621026400863,957772.0523498218,988341.9689119171,-30569.916562095284,,,9815.6,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-23,185.0,184.75,8367,0.9994589878268134,957253.8860103627,988341.9689119171,-31088.082901554415,184.1000002347506,,9767.7,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-24,182.4499969482422,195.3000030517578,47716,1.0571042113762263,1011917.1142578125,1011917.1142578125,0.0,184.27692354642429,,13793.6,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-27,195.1999969482422,196.14999389648438,72031,1.0043522315998188,1016321.2118988826,1016321.2118988826,0.0,184.97692284217248,,18999.6,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-28,195.8000030517578,190.0,30412,0.9686464741888804,984455.9585492228,1016321.2118988826,-31865.253349659848,184.91923053448016,,21027.6,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-29,190.60000610351562,189.85000610351562,6633,0.999210558439556,983678.7881011172,1016321.2118988826,-32642.423797765397,185.1576925424429,,20607.6,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
2020-07-30,191.75,189.1999969482422,4590,0.9965761962898277,980310.8650167988,1016321.2118988826,-36010.3468820838,185.95384568434494,,20376.4,False,1.0,1000000.0,1000000.0,0.0,CSBBANK.BO
