Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol,Long_Condition,Sell_Condition,New_Sell_Condition
2020-07-07,209.0500030517578,206.89999389648438,84498,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-08,208.3000030517578,209.6999969482422,87366,1.0135331229306788,1013533.1229306788,1013533.1229306788,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-09,211.1999969482422,226.39999389648438,428973,1.0796375640976479,1094248.43197316,1094248.43197316,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-10,228.85000610351562,234.1999969482422,529294,1.0344523112280832,1131947.8195123414,1131947.8195123414,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-13,235.25,242.5,416373,1.035439808539332,1172063.833512373,1172063.833512373,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-14,241.8000030517578,235.25,135709,0.9701030927835051,1137022.7498300443,1172063.833512373,-35041.083682328695,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-15,237.0500030517578,241.25,267869,1.0255047821466525,1166022.2673602474,1172063.833512373,-6041.566152125597,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-16,243.0500030517578,245.9499969482422,156070,1.0194818526352007,1188738.5413423225,1188738.5413423225,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-17,248.25,264.04998779296875,1148748,1.0735921572242815,1276220.3749753495,1276220.3749753495,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-20,266.0,265.0,513182,1.0035978498426446,1280812.0242506345,1280812.0242506345,0.0,,,376808.2,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-21,268.0,263.1000061035156,270032,0.9928302117113798,1271628.8731992382,1280812.0242506345,-9183.151051396271,,,395361.6,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-22,265.1000061035156,270.04998779296875,298541,1.0264157412703316,1305219.8925055526,1305219.8925055526,0.0,,,416479.1,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-23,271.20001220703125,280.29998779296875,838553,1.037955935801997,1354760.734952983,1354760.734952983,0.0,244.9730729323167,,457437.1,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-24,279.3999938964844,303.20001220703125,644066,1.0816982711785796,1465442.3448592634,1465442.3448592634,0.0,252.38076664851263,,468914.3,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-27,302.0,293.25,604132,0.9671833383692703,1417351.4192886741,1465442.3448592634,-48090.92557058926,258.8076899601863,,487690.2,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-28,297.0,292.1499938964844,233160,0.9962489135429987,1412034.8115749687,1465442.3448592634,-53407.53328429465,263.8653822678786,,497435.3,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-29,292.20001220703125,282.45001220703125,328610,0.9667979397840067,1365152.3467339778,1465442.3448592634,-100289.99812528561,267.57692190317005,,503509.4,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-30,282.3999938964844,278.1499938964844,295530,0.9847760023908406,1344369.2706711614,1465442.3448592634,-121073.07418810204,270.31922912597656,,517455.4,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-07-31,280.8999938964844,272.95001220703125,246856,0.9813051166508803,1319236.4439778228,1465442.3448592634,-146205.9008814406,273.21923006497894,,427266.2,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-08-03,273.79998779296875,299.75,609856,1.098186431926741,1448767.563279727,1465442.3448592634,-16674.781579536386,277.71923006497894,,436933.6,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-08-04,302.0,302.29998779296875,561859,1.0085070485169934,1461092.299230394,1465442.3448592634,-4350.04562886944,282.05384474534253,,466116.3,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-08-05,305.3999938964844,316.5,486027,1.0469732477023987,1529724.5497182105,1529724.5497182105,0.0,286.0884610689603,,484864.9,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-08-06,319.8999938964844,324.95001220703125,338099,1.0266983008121051,1570565.5959062492,1570565.5959062492,0.0,290.7000004695012,,434819.5,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-08-07,325.3999938964844,315.6000061035156,358076,0.9712263248122035,1525374.6515885147,1570565.5959062492,-45190.94431773457,294.73846200796277,,406220.5,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
2020-08-10,320.0,329.04998779296875,343714,1.042617178166472,1590381.8148858824,1590381.8148858824,0.0,299.27692354642426,,380178.7,False,1.0,1000000.0,1000000.0,0.0,GRANULES.BO,False,False,False
