Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol,Long_Condition,Sell_Condition,New_Sell_Condition
1996-01-01,18.691146850585938,18.823240280151367,43733533,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-02,18.894004821777344,18.224105834960938,56167280,0.9681704936943188,968170.4936943188,968170.4936943188,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-03,18.327892303466797,17.738191604614258,68296318,0.9733367313191023,942355.9036920298,968170.4936943188,-25814.590002289042,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-04,17.50231170654297,17.676862716674805,86073880,0.9965425512754356,939097.756474724,968170.4936943188,-29072.73721959477,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-05,17.738191604614258,17.57779312133789,76613039,0.9943955215965183,933834.6033798034,968170.4936943188,-34335.89031451545,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-08,17.478723526000977,17.063573837280273,55395172,0.9707460839646929,906516.2843016663,968170.4936943188,-61654.2093926525,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-09,16.889022827148438,17.99765968322754,82057540,1.0547415128187558,956140.3570991769,968170.4936943188,-12030.136595141958,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-10,17.407958984375,17.17207908630371,54360749,0.9541284471728729,912280.7141983539,968170.4936943188,-55889.779495964875,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-11,16.983375549316406,17.82782554626465,65973105,1.038186783130061,947117.7799851836,968170.4936943188,-21052.71370913519,,,,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-12,17.879718780517578,17.837261199951172,102152486,1.0005292655384157,947619.0567869506,968170.4936943188,-20551.436907368246,,,69082310.2,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-15,18.02124786376953,17.893871307373047,68169665,1.0031736995263616,950626.5149386466,968170.4936943188,-17543.97875567223,,,71525923.4,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-16,17.90330696105957,18.27128028869629,92497161,1.02109152205469,970676.675044248,970676.675044248,0.0,,,75158911.5,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-17,17.856130599975586,17.521181106567383,65477620,0.958946545054483,930827.0438986546,970676.675044248,-39849.63114559336,17.817301970261795,,74877041.7,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-18,17.31832504272461,17.403240203857422,67620657,0.9932686671068223,924561.3372002003,970676.675044248,-46115.337844047695,17.70807119516226,,73031719.4,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-19,17.29001808166504,17.610815048217773,47652365,1.011927367658486,935588.9201918084,970676.675044248,-35087.754852439626,17.6608949807974,,70135652.0,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-22,17.738191604614258,18.224105834960938,81512772,1.0348246679704487,968170.4936943187,970676.675044248,-2506.1813499293057,17.698272998516376,,72747412.0,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
1996-01-23,18.38922119140625,18.417526245117188,130297068,1.0106134376033524,978446.1108185502,978446.1108185502,0.0,17.755247116088867,,77571364.8,False,1.0,1000000.0,1000000.0,0.0,SBIN.NS,False,False,False
