Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol,Long_Condition,Sell_Condition,New_Sell_Condition
2020-07-07,10301.0,10340.75,111,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-08,10380.0,10972.5,816,1.0610932475884245,1061093.2475884245,1061093.2475884245,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-09,10650.0,10617.849609375,712,0.9676782510252905,1026796.8580011122,1061093.2475884245,-34296.38958731224,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-10,10610.0,10391.599609375,406,0.978691542230902,1004917.4005149531,1061093.2475884245,-56175.84707347141,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-13,10475.9501953125,10349.75,445,0.9959727461653503,1000870.343060223,1061093.2475884245,-60222.90452820144,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-14,10312.2001953125,10143.650390625,359,0.9800865132611899,980939.524756425,1061093.2475884245,-80153.72283199953,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-15,10250.9501953125,10306.75,131,1.0160789856801198,996712.037328047,1061093.2475884245,-64381.2102603775,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-16,10400.0,10301.099609375,464,0.9994517776578455,996165.6175204895,1061093.2475884245,-64927.63006793498,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-17,10259.2998046875,10470.7001953125,364,1.0164643186037292,1012566.8056294274,1061093.2475884245,-48526.44195899705,,,,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-20,10533.0,10666.099609375,261,1.0186615422481464,1031462.8638517518,1061093.2475884245,-29630.383736672695,,,406.9,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-21,10678.0,10704.5,167,1.0036002280150513,1035176.365350676,1061093.2475884245,-25916.882237748476,,,412.5,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-22,10613.400390625,10730.5,411,1.0024288850483443,1037690.6897468757,1061093.2475884245,-23402.557841548813,,,372.0,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-23,10500.0,10717.650390625,178,0.9988025153184847,1036448.0710417527,1061093.2475884245,-24645.176546671777,10516.41533954327,,318.6,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-24,10760.0,10772.2998046875,154,1.0050990107039042,1041732.9308500354,1061093.2475884245,-19360.316738389083,10549.611478365385,,293.4,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-27,10840.0,10684.75,92,0.9918726914145666,1033266.4458574093,1061093.2475884245,-27826.801731015206,10527.47686298077,,258.1,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-28,10697.0,10490.349609375,246,0.9818058082196589,1014466.9979812881,1061093.2475884245,-46626.24960713636,10517.669170673076,,246.8,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-29,10480.0,10341.849609375,178,0.9858441324141105,1000106.3374876103,1061093.2475884245,-60986.91010081419,10513.842247596154,,251.5,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-30,10430.400390625,10366.849609375,411,1.0024173625554695,1002523.9570993405,1061093.2475884245,-58569.29048908397,10515.157602163461,,246.2,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-07-31,10318.0,10339.2998046875,212,0.997342509467622,999859.759174867,1061093.2475884245,-61233.48841355753,10530.207557091346,,231.0,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-03,10698.7998046875,10382.349609375,142,1.0041637060053121,1004022.8812586132,1061093.2475884245,-57070.36632981128,10536.022911658654,,219.1,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-04,10460.0,10302.5,242,0.992309100311658,996301.041994053,1061093.2475884245,-64792.20559437142,10536.130634014424,,226.6,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-05,10402.0,10296.099609375,245,0.9993787536398933,995682.0935981437,1061093.2475884245,-65411.153990280814,10522.699819711539,,210.0,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-06,10347.9501953125,10291.25,118,0.9995289857752946,995213.1131687745,1061093.2475884245,-65880.13441964996,10493.865234375,,204.0,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-07,10342.9501953125,10297.900390625,189,1.00064621796429,995856.2377608012,1061093.2475884245,-65237.00982762326,10462.588341346154,,207.5,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-10,10382.5498046875,10274.2998046875,141,0.9977082138064779,993573.9481843682,1061093.2475884245,-67519.29940405628,10427.496018629809,,212.4,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-11,10287.0498046875,10201.900390625,246,0.9929533481172635,986572.578451757,1061093.2475884245,-74520.66913666751,10387.82294170673,,212.4,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-12,10285.0,10177.0,178,0.9975592399776926,984164.5915431671,1061093.2475884245,-76928.65604525735,10342.030649038461,,212.4,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-13,10125.0,10146.599609375,240,0.997012833779601,981224.7283199966,1061093.2475884245,-79868.51926842786,10300.63446514423,,195.3,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-14,10218.9501953125,10052.400390625,283,0.9907161785843048,972115.2131736097,1061093.2475884245,-88978.03441481479,10266.946063701924,,202.4,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-17,10150.0,10056.599609375,697,1.0004177329380868,972521.2977177677,1061093.2475884245,-88571.94987065683,10245.003756009615,,257.9,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-18,10042.849609375,10029.349609375,671,0.9972903365890597,969886.0923409817,1061093.2475884245,-91207.15524744277,10219.042217548076,,300.8,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-19,10095.0,9951.650390625,382,0.9922528158079792,962372.2061383367,1061093.2475884245,-98721.0414500878,10189.223031850961,,314.5,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-20,9975.0,10081.099609375,1127,1.0130078141482892,974890.5649372634,1061093.2475884245,-86202.6826511611,10166.049954927885,,415.4,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,False,False
2020-08-21,10112.9501953125,10173.0498046875,451,1.0091210481867465,983782.5887568607,1061093.2475884245,-77310.65883156378,10156.092247596154,10365.37784352022,441.6,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-08-24,10207.9501953125,10133.0498046875,862,0.9960680424486305,979914.3973780923,1061093.2475884245,-81178.8502103322,10143.549954927885,10359.269014246323,513.7,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-08-25,10200.0,10309.099609375,2381,1.0173738221049757,996939.2557962438,1061093.2475884245,-64153.99179218069,10144.923001802885,10339.75723805147,727.2,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-08-26,10400.0,10269.5,1449,0.9961587712918218,993109.7841065695,1061093.2475884245,-67983.463481855,10142.738356370191,10329.511661305147,854.3,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-08-27,10292.0498046875,10125.25,483,0.9859535517795414,979160.1189468857,1061093.2475884245,-81933.12864153879,10131.272986778846,10321.677849264706,878.6,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-08-28,10123.75,10133.4501953125,439,1.000809875836399,979953.1170671864,1061093.2475884245,-81140.13052123808,10126.007587139424,10315.31609030331,894.2,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-08-31,10167.0498046875,9986.5498046875,703,0.9855034181060116,965747.1464533526,1061093.2475884245,-95346.10113507183,10111.357572115385,10310.69548483456,894.8,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-09-01,9991.0498046875,10006.150390625,102,1.0019626984615146,967642.6168919089,1061093.2475884245,-93450.63069651555,10100.553786057691,10301.85431985294,837.9,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-09-02,10055.9501953125,10117.75,235,1.0111531013445052,978434.8330633666,1061093.2475884245,-82658.41452505789,10105.580679086539,10296.461684283087,823.2,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-09-03,10111.0498046875,10162.5,452,1.0044229201156383,982762.3721683637,1061093.2475884245,-78330.87542006082,10113.72686298077,10287.39697265625,755.7,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-09-04,9997.0498046875,10071.849609375,105,0.9910799123616236,973996.0456809233,1061093.2475884245,-87097.2019075012,10116.99609375,10269.91903147978,721.1,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-09-07,10060.0,10099.0498046875,213,1.002700615712846,976626.4347061389,1061093.2475884245,-84466.81288228557,10128.334510216346,10252.111672794117,656.2,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
2020-09-08,10067.2001953125,10072.650390625,171,0.9973859507010009,974073.4850591114,1061093.2475884245,-87019.7625293131,10127.6845703125,10232.763154871323,435.2,False,1.0,1000000.0,1000000.0,0.0,PGHH.BO,False,True,False
