Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol,Long_Condition,Sell_Condition,New_Sell_Condition
2020-07-07,3501.0,3518.10009765625,2911,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-08,3460.050048828125,3464.300048828125,1213,0.984707641245351,984707.641245351,984707.641245351,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-09,3450.0,3477.949951171875,2504,1.0039401616925092,988587.5485717071,988587.5485717071,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-10,3451.699951171875,3423.0,1550,0.984200476733899,972968.3365974706,988587.5485717071,-15619.211974236532,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-13,3423.0,3343.5,1996,0.976774758983348,950370.9124784233,988587.5485717071,-38216.63609328377,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-14,3389.949951171875,3311.25,2674,0.990354419021983,941204.0328829607,988587.5485717071,-47383.51568874635,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-15,3338.800048828125,3283.199951171875,1153,0.9915288640760664,933230.9655882547,988587.5485717071,-55356.58298345236,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-16,3399.89990234375,3347.949951171875,10402,1.019721613353731,951635.7858613152,988587.5485717071,-36951.76271039189,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-17,3400.0,3373.89990234375,8044,1.0077509973417589,959011.9123078489,988587.5485717071,-29575.636263858178,,,,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-20,3400.0,3366.699951171875,9170,0.997865985541873,956965.367021468,988587.5485717071,-31622.181550239096,,,4161.7,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-21,3602.0,3472.699951171875,20233,1.031484837240427,987095.2658468643,988587.5485717071,-1492.2827248427784,,,5893.9,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-22,3540.0,3466.25,4072,0.9981426696050436,985261.9038068894,988587.5485717071,-3325.644764817669,,,6179.8,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-23,3475.5,3399.050048828125,3464,0.9806130685403894,966160.6988080197,988587.5485717071,-22426.84976368735,3403.6807579627402,,6275.8,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-24,3374.10009765625,3388.75,3775,0.9969697272237353,963232.968344925,988587.5485717071,-25354.580226782127,3393.730750450721,,6498.3,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-27,3394.0,3344.300048828125,2075,0.9868830833871265,950598.321820374,988587.5485717071,-37989.2267513331,3384.499981219952,,6506.2,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-28,3407.0,3305.89990234375,2867,0.988517732881704,939683.2979670286,988587.5485717071,-48904.25060467853,3371.265362079327,,6525.5,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-29,3300.0,3341.60009765625,3501,1.0107989341380814,949830.8760124297,988587.5485717071,-38756.67255927739,3365.0038311298076,,6760.3,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-30,3341.0,3315.949951171875,1673,0.9923239927774824,942539.967347988,988587.5485717071,-46047.581223719055,3362.8845966045674,,5887.4,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-07-31,3342.949951171875,3335.550048828125,2257,1.0059108544896231,948111.1839456361,988587.5485717071,-40476.36462607095,3364.7538311298076,,5308.7,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-03,3350.0,3388.64990234375,3465,1.0159193694408155,963204.5161538357,988587.5485717071,-25383.032417871407,3372.8653658353364,,4738.2,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-04,3420.0,3415.550048828125,3348,1.0079383079573283,970850.7302289543,988587.5485717071,-17736.818342752755,3378.065373347356,,3049.7,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-05,3410.0,3343.35009765625,2746,0.97886139856254,950328.3035873774,988587.5485717071,-38259.24498432968,3375.715388371394,,2917.1,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-06,3399.949951171875,3339.14990234375,1907,0.998743716574748,949134.4218910328,988587.5485717071,-39453.126680674264,3373.596153846154,,2761.4,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-07,3349.14990234375,3331.800048828125,1563,0.9977988848268039,947045.2677136058,988587.5485717071,-41542.28085810132,3362.7576998197114,,2540.2,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-10,3450.0,3378.5,8277,1.014016432705288,960319.463977375,988587.5485717071,-28268.084594332147,3356.0076998197114,,3160.4,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-11,3450.0,3332.449951171875,3514,0.9863696762385304,947229.9987689224,988587.5485717071,-41357.54980278469,3350.8846153846152,,3225.1,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-12,3330.0,3355.89990234375,1949,1.0070368502199496,953895.5143941024,988587.5485717071,-34692.03417760471,3348.357684795673,,3069.9,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-13,3323.0,3351.050048828125,2317,0.9985548277193137,952516.9710380291,988587.5485717071,-36070.577533678035,3348.876915564904,,3134.3,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-14,3323.0,3322.35009765625,2244,0.9914355349058689,944359.1726880063,988587.5485717071,-44228.37588370079,3350.142315204327,,3133.0,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-17,3362.449951171875,3336.39990234375,703,1.0042288754268887,948352.7499875434,988587.5485717071,-40234.798584163655,3349.7423001802886,,2856.8,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-18,3332.199951171875,3326.14990234375,2633,0.9969278263097899,945439.2456199934,988587.5485717071,-43148.302951713675,3350.526911808894,,2785.3,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-19,3335.0,3361.449951171875,5409,1.010612885728106,955473.0842966251,988587.5485717071,-33114.46427508199,3352.5192119891826,,3051.6,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-20,3362.39990234375,3352.550048828125,2987,0.9973523620839134,952943.3375308412,988587.5485717071,-35644.21104086586,3349.7423001802886,,3159.6,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,False,False
2020-08-21,3336.050048828125,3355.300048828125,2233,1.000820271124949,953725.0094343304,988587.5485717071,-34862.539137376705,3345.107684795673,3369.7205810546875,3226.6,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,True,False
2020-08-24,3400.0,3380.10009765625,1306,1.0073913058347157,960774.2826612766,988587.5485717071,-27813.265910430462,3347.934607872596,3365.661757525276,2529.5,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,True,False
2020-08-25,3400.0,3385.949951171875,3818,1.0017306746388017,962437.0703458914,988587.5485717071,-26150.478225815692,3351.534611628606,3363.3573428883274,2559.9,False,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,False,True,False
2020-08-26,3391.0,3522.0,11249,1.0401807619102692,1001108.5251230766,1001108.5251230766,0.0,3366.1653771033652,3364.6529325597426,3489.9,True,1.0,1000000.0,1000000.0,0.0,ASTRAZEN.BO,True,False,False
2020-08-27,3568.550048828125,3529.949951171875,7291,1.00225722634068,1003368.2536558637,1003368.2536558637,0.0,3377.815373347356,3367.7985193589157,3987.3,True,1.00225722634068,1002257.2263406799,1002257.2263406799,0.0,ASTRAZEN.BO,True,False,False
2020-08-28,3550.0,3614.89990234375,4557,1.0240654831787837,1027514.7954863444,1027514.7954863444,0.0,3399.542292668269,3375.780869427849,4218.6,True,1.0240654831787837,1026377.0307619959,1026377.0307619959,0.0,ASTRAZEN.BO,True,False,False
2020-08-31,3651.0,3556.64990234375,20431,0.9838861374938119,1010957.5633488034,1027514.7954863444,-16557.232137540937,3414.984600360577,3382.99851361443,6191.4,True,0.9838861374938119,1009838.1324087875,1026377.0307619959,-16538.89835320844,ASTRAZEN.BO,True,False,False
2020-09-01,3556.64990234375,3597.0,4711,1.0113449731528708,1022426.8497636872,1027514.7954863444,-5087.945722657139,3433.903827373798,3392.2279268152574,6399.2,False,1.0,1009838.1324087875,1026377.0307619959,-16538.89835320844,ASTRAZEN.BO,True,False,False
2020-09-02,3611.0,3683.85009765625,7094,1.0241451480834722,1047113.4974557494,1047113.4974557494,0.0,3461.7115196814902,3402.1073428883274,6567.7,True,1.0,1009838.1324087875,1026377.0307619959,-16538.89835320844,ASTRAZEN.BO,True,False,False
2020-09-03,3671.0,3708.75,9758,1.0067592061793154,1054191.1534781968,1054191.1534781968,0.0,3490.3538348858174,3411.9558751723343,7244.8,True,1.0067592061793154,1016663.8365534733,1026377.0307619959,-9713.194208522676,ASTRAZEN.BO,True,False,False
2020-09-04,3700.10009765625,3891.60009765625,14660,1.0493023519127065,1106165.2567102409,1106165.2567102409,0.0,3533.8500037560098,3427.394114774816,8487.5,True,1.0493023519127065,1066787.754800155,1066787.754800155,0.0,ASTRAZEN.BO,True,False,False
2020-09-07,3910.0,4588.85009765625,46923,1.1791679469891896,1304354.6147857846,1304354.6147857846,0.0,3628.265399639423,3460.222060259651,13049.2,True,1.1791679469891896,1257921.9267009057,1257921.9267009057,0.0,ASTRAZEN.BO,True,False,False
2020-09-08,4669.89990234375,4214.7998046875,81778,0.9184871405671334,1198032.9404201403,1304354.6147857846,-106321.67436564434,3694.592303936298,3482.2382309857535,20845.2,True,0.9184871405671334,1155385.113512214,1257921.9267009057,-102536.81318869162,ASTRAZEN.BO,True,False,False
2020-09-09,3800.0,4074.14990234375,33664,0.966629517684962,1158054.003369017,1304354.6147857846,-146300.61141676758,3749.888446514423,3502.094109030331,23086.7,True,0.966629517684962,1116829.3550146965,1257921.9267009057,-141092.57168620918,ASTRAZEN.BO,True,False,False
2020-09-10,4055.0,3982.75,9165,0.9775658960679945,1132074.0994985614,1304354.6147857846,-172280.51528722327,3796.246131310096,3519.564697265625,23274.1,False,1.0,1116829.3550146965,1257921.9267009057,-141092.57168620918,ASTRAZEN.BO,True,False,False
2020-09-11,3984.949951171875,4025.14990234375,6792,1.0106458859691796,1144126.031270485,1304354.6147857846,-160228.58351529972,3845.4153583233174,3539.589692957261,23497.6,False,1.0,1116829.3550146965,1257921.9267009057,-141092.57168620918,ASTRAZEN.BO,True,False,False
2020-09-14,4357.0,4300.64990234375,18993,1.0684446558970593,1222435.3437836613,1304354.6147857846,-81919.27100212337,3905.311504657452,3568.8470458984375,23353.8,False,1.0,1116829.3550146965,1257921.9267009057,-141092.57168620918,ASTRAZEN.BO,True,False,False
2020-09-15,4399.0,4352.25,2911,1.011998209300443,1237102.3788946364,1304354.6147857846,-67252.23589114822,3968.5653545673076,3598.572043026195,23173.8,False,1.0,1116829.3550146965,1257921.9267009057,-141092.57168620918,ASTRAZEN.BO,True,False,False
