Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol
2020-07-07,225.0,223.25,386246,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-08,223.25,219.3000030517578,171988,0.9823068445767427,982306.8445767426,982306.8445767426,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-09,220.1999969482422,214.5500030517578,252926,0.9783401735800299,961030.2488320619,982306.8445767426,-21276.59574468073,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-10,216.0,209.0,342350,0.9741318901290393,936170.2127659575,982306.8445767426,-46136.631810785155,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-13,209.89999389648438,211.60000610351562,260829,1.012440220590984,947816.3767234742,982306.8445767426,-34490.467853268376,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-14,211.9499969482422,208.8000030517578,579864,0.9867674717816972,935274.3697727114,982306.8445767426,-47032.4748040312,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-15,212.89999389648438,204.10000610351562,348288,0.97749043640063,914221.7518634519,982306.8445767426,-68085.09271329071,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-16,204.14999389648438,189.89999389648438,1402828,0.9304262039079545,850615.8741163915,982306.8445767426,-131690.9704603511,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-17,195.0,197.85000610351562,1511386,1.0418642046474464,886226.2311467667,982306.8445767426,-96080.61342997593,,,,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-20,203.0,201.75,985283,1.0197118714994828,903695.4087346027,982306.8445767426,-78611.43584213988,,,624198.8,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-21,203.5500030517578,198.75,597518,0.9851301115241635,890257.5587905938,982306.8445767426,-92049.28578614886,,,645326.0,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-22,200.0,200.4499969482422,532176,1.0085534437647405,897872.3267558443,982306.8445767426,-84434.51782089833,,,681344.8,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-23,202.0,200.6999969482422,386852,1.0012471938329066,898992.1475845117,982306.8445767426,-83314.69699223095,206.15384732759915,,694737.4,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-24,200.0,195.6999969482422,723697,0.9750871944393231,876595.7310111634,982306.8445767426,-105711.11356557917,204.0346163236178,,732872.1,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-27,196.1999969482422,194.5500030517578,510818,0.9941236897577034,871444.582538669,982306.8445767426,-110862.26203807362,202.13077016977164,,757871.0,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-28,194.6999969482422,190.5500030517578,444568,0.9794397330390385,853527.4492799904,982306.8445767426,-128779.39529675222,200.2846163236178,,744341.4,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-29,191.1999969482422,196.35000610351562,485301,1.0304382207235252,879507.3061747621,982306.8445767426,-102799.53840198054,199.31153987004205,,758042.7,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
2020-07-30,198.0,192.5500030517578,155981,0.9806467892353695,862486.0159093296,982306.8445767426,-119820.82866741298,197.84615501990686,,633358.0,False,1.0,1000000.0,1000000.0,0.0,INDUSTOWER.BO
