Date,Open,Close,Volume,Return,Bench_Bal,Bench_Peak,Bench_DD,Fast_MA,Slow_MA,Avg_Volume_10D,Long,Sys_Ret,Sys_Bal,Sys_Peak,Sys_DD,Symbol,Long_Condition,Sell_Condition,New_Sell_Condition
2002-07-01,311.79998779296875,312.3500061035156,113852,,,,,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-02,314.79998779296875,315.3999938964844,166016,1.0097646477777176,1009764.6477777176,1009764.6477777176,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-03,316.25,314.3500061035156,196486,0.9966709327416368,1006403.0733501482,1009764.6477777176,-3361.5744275694015,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-04,316.75,318.1499938964844,233997,1.0120883973888564,1018568.8736341711,1018568.8736341711,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-05,319.8999938964844,324.04998779296875,472596,1.0185446927853912,1037457.9204764786,1037457.9204764786,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-08,331.0,338.8500061035156,317179,1.0456720224288434,1084840.7218894616,1084840.7218894616,0.0,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-09,339.29998779296875,336.6499938964844,456642,0.9935074157668476,1077797.3021230404,1084840.7218894616,-7043.419766421197,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-10,336.6000061035156,329.5,98892,0.9787613425631521,1054906.3344368902,1084840.7218894616,-29934.38745257142,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-11,330.0,323.3999938964844,68794,0.9814870831456278,1035376.9411783096,1084840.7218894616,-49463.78071115201,,,,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-12,326.79998779296875,327.95001220703125,63190,1.014069320953677,1049943.9916717836,1084840.7218894616,-34896.73021767801,,,218764.4,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-15,328.0,320.6499938964844,87809,0.9777404542191679,1026572.715321856,1084840.7218894616,-58268.006567605655,,,216160.1,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-16,318.5,315.0,47189,0.9823795602556339,1008484.052648317,1084840.7218894616,-76356.66924114467,,,204277.4,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-17,314.1000061035156,307.75,122953,0.976984126984127,985272.9117540303,1084840.7218894616,-99567.81013543135,321.8499990609976,,196924.1,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-18,308.1000061035156,312.25,173079,1.0146222583265638,999679.8267918635,1084840.7218894616,-85160.89509759808,321.8423062838041,,190832.3,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-19,300.0,307.25,84246,0.9839871897518014,983672.1434164934,1084840.7218894616,-101168.57847296819,321.2153836763822,,151997.3,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-22,302.0,301.8999938964844,103234,0.9825874496224064,966543.9026642183,1084840.7218894616,-118296.8192252433,320.2576904296875,,130602.8,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-23,300.0,306.1000061035156,78746,1.013911932070033,979990.3957807873,1084840.7218894616,-104850.32610867429,319.33076829176684,,92813.2,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-24,307.0,299.04998779296875,189959,0.9769682516498783,957419.5035996281,1084840.7218894616,-127421.21828983352,317.4076913686899,,101919.9,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-25,312.0,287.25,266291,0.960541754640907,919641.409915013,1084840.7218894616,-165199.31197444862,313.43846012995795,,121669.6,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-26,285.29998779296875,278.5,178532,0.9695387293298521,891627.9640081152,1084840.7218894616,-193212.7578813464,308.9653836763822,,133203.8,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-29,279.8999938964844,274.0,386909,0.9838420107719928,877221.0489702822,1084840.7218894616,-207619.67291917943,304.69615290715143,,163113.8,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-30,280.0,276.5,254176,1.0091240875912408,885224.8906579672,1084840.7218894616,-199615.83123149443,301.0884610689603,,183812.5,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-07-31,255.0,267.1000061035156,325601,0.9660036387107256,855130.4654529005,1084840.7218894616,-229710.25643656112,296.4076913686899,,204077.3,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-01,269.0,262.79998779296875,438415,0.9839010924287273,841363.7991281948,1084840.7218894616,-243476.92276126682,291.9576908991887,,230610.9,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-02,260.0,269.0,229465,1.0235921327816635,861213.365594912,1084840.7218894616,-223627.35629454965,288.4192293607272,,245132.8,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-05,271.79998779296875,276.25,297447,1.0269516728624535,884424.5064891987,1084840.7218894616,-200416.21540026297,285.99615243765027,,264554.1,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-06,277.3999938964844,279.5,184716,1.011764705882353,894829.5006831893,1084840.7218894616,-190011.22120627237,283.4769216684195,,275151.1,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-07,282.0,273.3999938964844,164013,0.9781752912217688,875300.1074246087,1084840.7218894616,-209540.61446485296,280.87307504507214,,272556.5,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-08,275.79998779296875,274.20001220703125,166449,1.0029261826203617,877861.3953865552,1084840.7218894616,-206979.3265029064,278.7423072228065,,262572.3,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-09,278.0,275.5,94358,1.004741020186342,882023.3539828933,1084840.7218894616,-202817.36790656834,276.3884605994591,,254154.9,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-12,276.70001220703125,283.70001220703125,182823,1.0297641096443966,908275.9937997585,1084840.7218894616,-176564.72808970313,275.2076932466947,,233746.3,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-13,285.8500061035156,285.70001220703125,156701,1.0070497000843994,914679.0671499067,1084840.7218894616,-170161.65473955497,275.08846341646637,,223998.8,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
2002-08-14,279.20001220703125,298.70001220703125,650771,1.0455022731695915,956299.0439258688,1084840.7218894616,-128541.67796359281,276.6423105093149,,256515.8,False,1.0,1000000.0,1000000.0,0.0,HEROMOTOCO.NS,False,False,False
